loc_rowid,pl_name,hostname,hd_name,hip_name,gaia_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,ttv_flag,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_umag,sy_umagerr1,sy_umagerr2,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_imag,sy_imagerr1,sy_imagerr2,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,M2R infered radius [Rearth],Flux Contrast alpha=0 Ag=0.5,Flux Contrast alpha=90 Ag=0.5,SpT Number,Mam Inferred SpT from Teff,Mam Inferred Teff from SpT,Sep arcsec,Sep lod,Re,SpT,StarTeff,Mam Inferred StarRad from Teff,StarRad,Teq,Giant
32362,TOI-1442 b,TOI-1442,,,Gaia DR2 2265154211335825152,0,1,1,Transit,2022,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,0.40906806,3.72e-06,-3.72e-06,0.0,,,,,1.183,0.27,-0.27,0.0,0.106,0.024,-0.024,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.02,,,0.0,967.0,,,0.0,,,,,0.0,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3328.0,157.0,-157.0,0.0,0.31,0.01,-0.01,0.0,,,,,,,,,,4.92,0.0,0.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m10.10s,287.2921006,+74d10m27.39s,74.1742762,41.1659,0.0618,-0.0615,24.263,0.0361149,-0.0361149,10.925,0.019,-0.019,10.332,0.019,-0.019,10.089,0.02,-0.02,,,,,,,,,,,,,,,,13.7652,0.000485,-0.000485,2023-02-25,2017-07,2023-02-25,,,,,6.195142974315039,,,,1.183,6.195142974315039,3328.0,,0.31,,False
32367,TOI-1452 b,TOI-1452,,,Gaia DR2 2264839957167921024,0,2,1,Transit,2022,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,11.0619361,5.04e-05,-5.04e-05,0.0,,,,,1.473,0.1,-0.1,0.0,0.131,0.009,-0.009,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51,,,0.0,350.0,,,0.0,,,,,0.0,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3248.0,157.0,-157.0,0.0,0.28,0.01,-0.01,0.0,,,,,,,,,,4.95,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h20m41.75s,290.1739741,+73d11m42.39s,73.1951082,30.5212,0.0392,-0.039,32.7352,0.0416864,-0.0416864,10.604,0.058,-0.058,10.026,0.058,-0.058,9.74,0.046,-0.046,,,,,,,,,,,,,,,,13.6233,0.000469,-0.000469,2022-10-10,2017-07,2022-10-10,,,,,6.262308669534475,,,,1.473,6.262308669534475,3248.0,,0.28,,False
32369,TOI-1468 b,TOI-1468,,,Gaia DR2 2785466581298775680,1,1,2,Transit,2022,Published Confirmed,0,<a refstr=CHATURVEDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...666A.155C/abstract target=ref>Chaturvedi et al. 2022</a>,1.8805136,2.4e-06,-2.6e-06,0.0,,,,,1.28,0.038,-0.039,0.0,0.114,0.003,-0.003,0.0,3.21,0.24,-0.24,0.0,0.0101,0.00076,-0.00076,0.0,,,,,,,,,3.21,0.24,-0.24,0.0,0.0101,0.00076,-0.00076,0.0,Mass,,,,,36.0,1.6,-1.4,0.0,682.0,7.0,-7.0,0.0,88.47,0.34,-0.29,0.0,0.0,,,,,,,,,<a refstr=CHATURVEDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...666A.155C/abstract target=ref>Chaturvedi et al. 2022</a>,M3.0 V,3496.0,25.0,-25.0,0.0,0.34,0.01,-0.01,0.0,0.34,0.01,-0.01,0.0,-0.04,0.07,-0.07,0.0,[Fe/H],5.0,0.11,-0.11,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h06m36.93s,16.6538724,+19d13m29.71s,19.2249195,24.7399,0.0469,-0.0467,40.3917,0.0758819,-0.0758819,9.343,0.021,-0.021,8.782,0.021,-0.021,8.497,0.017,-0.017,,,,,,,,,,,,,,,,12.1172,0.000697,-0.000697,2022-11-07,2022-10,2022-11-07,,,,6.3,,,,,1.28,6.3,3496.0,,0.34,,False
32371,TOI-1468 c,TOI-1468,,,Gaia DR2 2785466581298775680,1,1,2,Transit,2022,Published Confirmed,0,<a refstr=CHATURVEDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...666A.155C/abstract target=ref>Chaturvedi et al. 2022</a>,15.532482,3.4e-05,-3.3e-05,0.0,,,,,2.064,0.044,-0.044,0.0,0.184,0.004,-0.004,0.0,6.64,0.67,-0.68,0.0,0.02089,0.00211,-0.00214,0.0,,,,,,,,,6.64,0.67,-0.68,0.0,0.02089,0.00211,-0.00214,0.0,Mass,,,,,2.15,0.09,-0.09,0.0,338.0,4.0,-3.0,0.0,89.335,0.032,-0.035,0.0,0.0,,,,,,,,,<a refstr=CHATURVEDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...666A.155C/abstract target=ref>Chaturvedi et al. 2022</a>,M3.0 V,3496.0,25.0,-25.0,0.0,0.34,0.01,-0.01,0.0,0.34,0.01,-0.01,0.0,-0.04,0.07,-0.07,0.0,[Fe/H],5.0,0.11,-0.11,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h06m36.93s,16.6538724,+19d13m29.71s,19.2249195,24.7399,0.0469,-0.0467,40.3917,0.0758819,-0.0758819,9.343,0.021,-0.021,8.782,0.021,-0.021,8.497,0.017,-0.017,,,,,,,,,,,,,,,,12.1172,0.000697,-0.000697,2022-11-07,2022-10,2022-11-07,,,,6.3,,,,,2.064,6.3,3496.0,,0.34,,False
32389,TOI-1634 b,TOI-1634,,,Gaia DR2 223158499179138432,0,2,1,Transit,2021,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,0.98933001,0.00010554,-0.00010554,0.0,,,,,1.83,1.73,-1.73,0.0,0.163,0.154,-0.154,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.22,,,0.0,848.0,,,0.0,,,,,0.0,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3455.0,157.0,-157.0,0.0,0.47,0.01,-0.01,0.0,,,,,,,,,,4.77,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h45m33.75s,56.3906096,+37d06m44.21s,37.1122803,35.2736,0.0527,-0.0526,28.321,0.0420019,-0.0420019,9.484,0.021,-0.021,8.847,0.021,-0.021,8.6,0.014,-0.014,,,,,,,,,,,,,,,,12.1965,0.000268,-0.000268,2022-08-08,2017-07,2022-08-08,,,,,6.089530469207824,,,,1.83,6.089530469207824,3455.0,,0.47,,False
32397,TOI-1685 b,TOI-1685,,,Gaia DR2 252366608956186240,0,1,1,Transit,2021,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,0.66910142,8.431e-05,-8.431e-05,0.0,,,,,1.32,2.611,-2.611,0.0,0.118,0.233,-0.233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.71,,,0.0,965.0,,,0.0,,,,,0.0,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3457.0,157.0,-157.0,0.0,0.46,0.01,-0.01,0.0,,,,,,,,,,4.77,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h34m22.55s,68.5939529,+43d02m13.34s,43.0370395,37.6153,0.0728,-0.0725,26.5561,0.0509621,-0.0509621,9.616,0.022,-0.022,9.005,0.023,-0.023,8.758,0.02,-0.02,,,,,,,,,,,,,,,,12.2956,0.000308,-0.000308,2023-03-28,2017-07,2023-03-28,,,,,6.087877192998289,,,,1.32,6.087877192998289,3457.0,,0.46,,False
32403,TOI-1693 b,TOI-1693,,,Gaia DR2 3451908921382409472,0,1,1,Transit,2022,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,1.7666834,1.91e-05,-1.91e-05,0.0,,,,,1.415,0.425,-0.425,0.0,0.126,0.038,-0.038,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.02,,,0.0,701.0,,,0.0,,,,,0.0,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3474.0,157.0,-157.0,0.0,0.46,0.01,-0.01,0.0,,,,,,,,,,4.77,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h01m14.00s,90.3083455,+34d46m23.13s,34.7730904,30.7947,0.0391,-0.0391,32.4443,0.0409149,-0.0409149,9.192,0.026,-0.026,8.533,0.034,-0.034,8.331,0.021,-0.021,,,,,,,,,,,,,,,,11.8373,0.00052,-0.00052,2022-08-08,2017-07,2022-08-08,,,,,6.0738367300559,,,,1.415,6.0738367300559,3474.0,,0.46,,False
32408,TOI-1695 b,TOI-1695,,,Gaia DR2 534988616816537728,0,1,1,Transit,2022,Published Confirmed,0,<a refstr=KIEFER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221106205K/abstract target=ref>Kiefer et al. 2022</a>,3.134279,7.2e-06,-7.2e-06,0.0,,,,,2.03,0.18,-0.18,0.0,0.181,0.016,-0.016,0.0,5.5,1.0,-1.0,0.0,0.0173,0.00315,-0.00315,0.0,,,,,,,,,5.5,1.0,-1.0,0.0,0.0173,0.00315,-0.00315,0.0,Mass,0.0,,,0.0,27.0,17.0,-17.0,0.0,590.0,90.0,-90.0,0.0,89.8,3.5,-3.5,0.0,0.0,,,,,90.0,,,0.0,<a refstr=KIEFER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221106205K/abstract target=ref>Kiefer et al. 2022</a>,,3650.0,40.0,-40.0,0.0,0.53,0.02,-0.02,0.0,0.54,0.03,-0.03,0.0,0.0,0.1,-0.1,0.0,[Fe/H],4.72,0.14,-0.14,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h27m41.22s,21.9217346,+72d17m47.81s,72.2966148,45.1309,0.06805,-0.06805,22.1289,0.0331705,-0.0331705,9.64,0.024,-0.024,8.984,0.028,-0.028,8.818,0.021,-0.021,,,,,,,,,,,,,,,,12.1364,0.00046,-0.00046,2023-03-28,2022-11,2023-03-28,,,,,5.92977551130426,,,,2.03,5.92977551130426,3650.0,,0.53,,False
32431,TOI-178 c,TOI-178,,,Gaia DR2 2318295979126499200,0,1,6,Transit,2021,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,3.23842532,2.431e-05,-2.431e-05,0.0,,,,,1.515,1.69,-1.69,0.0,0.135,0.151,-0.151,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.62,,,0.0,802.0,,,0.0,,,,,0.0,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,4111.0,171.0,-171.0,0.0,0.66,0.06,-0.06,0.0,,,,,,,,,,4.56,0.45,-0.45,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.699,0.2074,-0.2061,15.9205,0.0521909,-0.0521909,9.372,0.021,-0.021,8.761,0.023,-0.023,8.656,0.021,-0.021,,,,,,,,,,,,,,,,11.1523,0.00089,-0.00089,2022-08-09,2017-07,2022-08-09,,,,,5.5635586266392165,,,,1.515,5.5635586266392165,4111.0,,0.66,,False
32433,TOI-178 d,TOI-178,,,Gaia DR2 2318295979126499200,0,1,6,Transit,2021,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,6.55767002,2.664e-05,-2.664e-05,0.0,,,,,2.916,0.38,-0.38,0.0,0.26,0.034,-0.034,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1,,,0.0,634.0,,,0.0,,,,,0.0,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,4111.0,171.0,-171.0,0.0,0.66,0.06,-0.06,0.0,,,,,,,,,,4.56,0.45,-0.45,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.699,0.2074,-0.2061,15.9205,0.0521909,-0.0521909,9.372,0.021,-0.021,8.761,0.023,-0.023,8.656,0.021,-0.021,,,,,,,,,,,,,,,,11.1523,0.00089,-0.00089,2022-08-09,2017-07,2022-08-09,,,,,5.5635586266392165,,,,2.916,5.5635586266392165,4111.0,,0.66,,False
32435,TOI-178 e,TOI-178,,,Gaia DR2 2318295979126499200,0,1,6,Transit,2021,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,9.96199732,5.371e-05,-5.371e-05,0.0,,,,,2.123,1.749,-1.749,0.0,0.189,0.156,-0.156,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.82,,,0.0,551.0,,,0.0,,,,,0.0,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,4111.0,171.0,-171.0,0.0,0.66,0.06,-0.06,0.0,,,,,,,,,,4.56,0.45,-0.45,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.699,0.2074,-0.2061,15.9205,0.0521909,-0.0521909,9.372,0.021,-0.021,8.761,0.023,-0.023,8.656,0.021,-0.021,,,,,,,,,,,,,,,,11.1523,0.00089,-0.00089,2022-08-09,2017-07,2022-08-09,,,,,5.5635586266392165,,,,2.123,5.5635586266392165,4111.0,,0.66,,False
32438,TOI-178 g,TOI-178,,,Gaia DR2 2318295979126499200,0,1,6,Transit,2021,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,20.708504,0.003165,-0.003165,0.0,,,,,3.751,1.518,-1.518,0.0,0.335,0.135,-0.135,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,,0.0,536.0,,,0.0,,,,,0.0,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,4111.0,171.0,-171.0,0.0,0.7,0.15,-0.15,0.0,,,,,,,,,,4.56,0.45,-0.45,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.699,0.2074,-0.2061,15.9205,0.0521909,-0.0521909,9.372,0.021,-0.021,8.761,0.023,-0.023,8.656,0.021,-0.021,,,,,,,,,,,,,,,,11.1523,0.00089,-0.00089,2022-08-09,2017-07,2022-08-09,,,,,5.5635586266392165,,,,3.751,5.5635586266392165,4111.0,,0.7,,False
32442,TOI-1807 b,TOI-1807,,,Gaia DR2 1476485996883837184,0,1,1,Transit,2021,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,0.54937,1.5e-06,-1.5e-06,0.0,,,,,1.539,0.14,-0.14,0.0,0.137,0.012,-0.012,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.22,,,0.0,1706.0,,,0.0,,,,,0.0,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,4612.99,99.67,-99.67,0.0,0.74,0.05,-0.05,0.0,,,,,,,,,,4.56,0.08,-0.08,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h25m07.83s,201.2826259,+38d55m20.52s,38.9223671,42.5775,0.0622,-0.062,23.4577,0.0339932,-0.0339932,8.103,0.023,-0.023,7.605,0.018,-0.018,7.568,9.995,-9.995,,,,,,,,,,,,,,,,9.67517,0.000292,-0.000292,2022-08-08,2017-07,2022-08-08,,,,,5.182796678809633,,,,1.539,5.182796678809633,4612.99,,0.74,,False
32453,TOI-1860 b,TOI-1860,,,Gaia DR2 1620024491110370688,0,1,1,Transit,2022,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,1.06620052,5.3e-06,-5.3e-06,0.0,,,,,1.27,0.351,-0.351,0.0,0.113,0.031,-0.031,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901.78,,,0.0,1684.0,,,0.0,,,,,0.0,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5668.0,104.7,-104.7,0.0,0.93,0.04,-0.04,0.0,,,,,,,,,,4.51,0.07,-0.07,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h05m49.62s,226.4567308,+64d02m51.66s,64.0476821,45.864,0.0648,-0.0645,21.7747,0.0305183,-0.0305183,7.19,0.021,-0.021,6.881,0.017,-0.017,6.792,0.021,-0.021,,,,,,,,,,,,,,,,8.23223,0.000636,-0.000636,2023-03-16,2017-07,2023-03-16,,,,,4.442001970642688,,,,1.27,4.442001970642688,5668.0,,0.93,,False
32470,TOI-2076 b,TOI-2076,,,Gaia DR2 1490845584382687232,0,1,3,Transit,2021,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,10.35635955,2.079e-05,-2.079e-05,0.0,,,,,2.41,0.351,-0.351,0.0,0.215,0.031,-0.031,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.12,,,0.0,672.0,,,0.0,,,,,1.0,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5149.6,81.7,-81.7,0.0,0.77,0.05,-0.05,0.0,,,,,,,,,,4.6,0.09,-0.09,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h29m34.08s,217.3920159,+39d47m25.44s,39.7903991,41.9091,0.0528,-0.0526,23.8322,0.029804,-0.029804,7.613,0.019,-0.019,7.188,0.027,-0.027,7.115,0.017,-0.017,,,,,,,,,,,,,,,,8.91028,0.000477,-0.000477,2022-11-14,2017-07,2022-11-14,,,,,4.796096606132439,,,,2.41,4.796096606132439,5149.6,,0.77,,False
32476,TOI-2076 d,TOI-2076,,,Gaia DR2 1490845584382687232,0,1,3,Transit,2021,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,35.1257472,9.92e-05,-9.92e-05,0.0,,,,,3.17,0.208,-0.208,0.0,0.283,0.019,-0.019,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79,,,0.0,388.0,,,0.0,,,,,0.0,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5149.6,81.7,-81.7,0.0,0.77,0.05,-0.05,0.0,,,,,,,,,,4.6,0.09,-0.09,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h29m34.08s,217.3920159,+39d47m25.44s,39.7903991,41.9091,0.0528,-0.0526,23.8322,0.029804,-0.029804,7.613,0.019,-0.019,7.188,0.027,-0.027,7.115,0.017,-0.017,,,,,,,,,,,,,,,,8.91028,0.000477,-0.000477,2022-09-15,2017-07,2022-09-15,,,,,4.796096606132439,,,,3.17,4.796096606132439,5149.6,,0.77,,False
32479,TOI-2081 b,TOI-2081,,,Gaia DR2 1416730563570869376,0,1,1,Transit,2022,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,10.50534132,4.161e-05,-4.161e-05,0.0,,,,,1.838,0.872,-0.872,0.0,0.164,0.078,-0.078,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.26,,,0.0,432.0,,,0.0,,,,,0.0,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3742.0,157.0,-157.0,0.0,0.52,0.02,-0.02,0.0,,,,,,,,,,4.72,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h37m12.54s,264.3022634,+53d01m32.04s,53.0255666,62.3446,0.08335,-0.08335,16.0109,0.0212854,-0.0212854,10.361,0.024,-0.024,9.748,0.031,-0.031,9.523,0.021,-0.021,16.8563,0.0101956,-0.0101956,15.7008,0.0074229,-0.0074229,12.9663,0.0013331,-0.0013331,12.1301,0.0011833,-0.0011833,13.0573,0.0081436,-0.0081436,12.6594,0.000275,-0.000275,2022-10-10,2017-07,2022-10-10,,,,,5.855409789799456,,,,1.838,5.855409789799456,3742.0,,0.52,,False
32483,TOI-2096 c,TOI-2096,,,Gaia DR2 1126422935076082176,0,1,2,Transit,2023,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,6.38780003,2.28e-05,-2.28e-05,0.0,,,,,2.101,0.241,-0.241,0.0,0.187,0.022,-0.022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88,,,0.0,358.0,,,0.0,,,,,0.0,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3285.0,157.0,-157.0,0.0,0.25,0.01,-0.01,0.0,,,,,,,,,,4.99,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h06m28.49s,151.6186989,+74d49m37.96s,74.8272107,48.4809,0.0982,-0.0978,20.5978,0.0413973,-0.0413973,11.877,0.021,-0.021,11.298,0.019,-0.019,11.021,0.017,-0.017,,,,,,,,,,,,,,,,14.7736,0.000397,-0.000397,2022-09-15,2017-07,2022-09-15,,,,,6.231183081090481,,,,2.101,6.231183081090481,3285.0,,0.25,,False
